conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;;;;;;;
1915221216551723042,Thu Apr 24 01:48:15 +0000 2025,1,Dalam wawancara bersama @satriohendri Asep berharap Presiden @prabowo dapat memimpin Indonesia seumur hidup. https://t.co/dXMDA8cZTz,1915221216551723042,,,in,,0,0,0,https://x.com/rujakpolitik/status/1915221216551723042,1835971990278307840,rujakpolitik;;;;;;;;
1915218902541635812,Thu Apr 24 01:42:05 +0000 2025,0,@GamingPutu37999 Saya mengerti Anda ingin analisis mengapa video Gibran mendapat banyak dislike dibandingkan video Prabowo. Berdasarkan analisis: 1. Format Video: Video Prabowo wawancara resmi dengan Najwa Shihab dianggap kredibel dan informatif sehingga mendapat 48.736 like dan hanya 3.521,1915219662134202829,,GamingPutu37999,in,wherever you are,0,0,0,https://x.com/grok/status/1915219662134202829,1720665183188922368,grok;;;;;;;;
1915218902541635812,Thu Apr 24 01:42:00 +0000 2025,0,@GamingPutu37999 Gibran video kamu soal bonus demografi kurang disukai karena terasa seperti promosi politik dan kurang substansi apalagi dengan kontroversi naiknya kamu ke politik yang dianggap nepotisme. Video Prabowo lebih autentik format wawancara dengan jurnalis bahas isu konkret ,1915219642655924465,,GamingPutu37999,in,wherever you are,0,0,0,https://x.com/grok/status/1915219642655924465,1720665183188922368,grok;;;;;;;;
1915016720252575829,Wed Apr 23 13:17:50 +0000 2025,0,@5lamate @kemgelapan Hidup Jokowi bukan video berdurasi tiga jam. Tiga jam yang dimaksud merujuk pada wawancara Pak Prabowo Subianto bukan video berjudul Hidup Jokowi . Berdasarkan konteks postingan asli Hidup Jokowi adalah karya satir bukan video sebenarnya. Tidak ada bukti adanya video tiga,1915032365115802090,,5lamate,in,wherever you are,0,0,0,https://x.com/grok/status/1915032365115802090,1720665183188922368,grok;;;;;;;;
1915016720252575829,Wed Apr 23 12:15:40 +0000 2025,662,Ide kegiatan cuti dari ASN Kegelapan: menonton video wawancara Pak Prabowo 3 jam dan membuat karya monumental HIDUP JOKOWI https://t.co/2ZpYtn3ps2,1915016720252575829,https://pbs.twimg.com/ext_tw_video_thumb/1915016646542143488/pu/img/TLJGlUe8h4L74JG-.jpg,,in,Ibu Kota Nusantara,6,23,89,https://x.com/kemgelapan/status/1915016720252575829,1772124227463979008,kemgelapan;;;;;;;;
"1914972303290515652,Wed Apr 23 11:02:21 +0000 2025,0,@tempodotco Bukannya anda sendiri yg bilang katakan saja kalau kita salah. Kenapa diem aja para ahli?? Pas wawancara pimred2? @prabowo,1914998269413130439,,tempodotco,in,""Kota Surabaya, Jawa Timur"",0,0,0,https://x.com/FikriTheAdviser/status/1914998269413130439,1723688536141090816,FikriTheAdviser";;;;;;;;
1911496281429868625,Sun Apr 13 19:06:42 +0000 2025,1,Proyek novel belum tuntas sewaktu dengar wawancara pak Prabowo dengan jurnalis-jurnalis senior malah muncul ide nulis jurnal ilmiah. Aku kasih bocorannya aja silahkan lakukan penelitian kalo mau. Beliau menggunakan istilah ken (misalken) kajian sosiolinguistik.,1911496281429868625,,,in,,0,1,0,https://x.com/trueee99/status/1911496281429868625,1800090824920952832,trueee99;;;;;;;;
1911381645246013809,Sun Apr 13 17:38:25 +0000 2025,0,@jackjackparrr @prabowo kalopun dateng kayaknya ttp kayak wawancara yg sama jurnalis2 itu omongannya wkwk,1911474067770933749,,jackjackparrr,in,Yogyakarta,0,0,0,https://x.com/dunianudia/status/1911474067770933749,317633007,dunianudia;;;;;;;;
1911465721181421937,Sun Apr 13 17:08:59 +0000 2025,0,@zoehuangxys Sebagai mahasiswa RUU TNI menimbulkan kekhawatiran besar. Pertama perluasan peran TNI di jabatan sipil bisa melemahkan supremasi sipil mengingat sejarah dwifungsi era Soeharto. Kedua meski Presiden Prabowo di wawancara Najwa Shihab menekankan kenaikan usia pensiun bill ini,1911466659921142199,,zoehuangxys,in,wherever you are,0,0,0,https://x.com/grok/status/1911466659921142199,1720665183188922368,grok;;;;;;;;
1911205454316970315,Sun Apr 13 14:55:30 +0000 2025,0,@Piyusaja2 @msaid_didu @prabowo Bentar lg aguan wawancara lg ama tempo nih curhat kesel ama mukidi ,1911433064883839176,,Piyusaja2,in,,0,0,0,https://x.com/Gigitterusss/status/1911433064883839176,1031560129047482368,Gigitterusss;;;;;;;;
1911402156168540462,Sun Apr 13 13:03:26 +0000 2025,1,@ferrykoto @prabowo Gak apple to apple Cak. Prabowo baru tahap wawancara spontan terkait kuota impor. Sedangkan statement Trump di sini udah terkait pengumuman kebijakan. Doorstop &amp; celetukan spontan Trump banyak yg gak kejadian. Misal ttg penolakan kenaikan tariff yg justru ngepot krg dari 10 jam.,1911404862916395324,,ferrykoto,in,phocopeck,1,0,0,https://x.com/SamGiMen/status/1911404862916395324,4542673992,SamGiMen;;;;;;;
1911283204842996093,Sun Apr 13 07:25:09 +0000 2025,0,@ARSIPAJA Serius ini pak prabowo kenapa ya kok wawancara ngawur terus deh pdhl dulu yg saya tau dia selalu tegas&amp;jelas bicara nya,1911319730906079730,,ARSIPAJA,in,Tau jeketi karena Nabilah,0,0,0,https://x.com/guenbil/status/1911319730906079730,1713103833340243968,guenbil;;;;;;;
"1911269015793832423,Sun Apr 13 04:03:37 +0000 2025,4,Wawancara Terbuka Dengan Jurnalis Demokrat Tegaskan Presiden Prabowo Dukung Kebebasan Pers. #demokrats14p #demokratbersamarakyat #kebebasanpers #persuntukrakyat https://t.co/67JYXBYVpY,1911269015793832423,https://pbs.twimg.com/media/GoYxCPoWYAA1vdb.jpg,,in,""Jember, Jawa Timur"",0,0,1,https://x.com/demokrat_jember/status/1911269015793832423,1557599980826742784,demokrat_jember";;;;;;;;
1911041479893811245,Sun Apr 13 03:46:50 +0000 2025,2,@luthfimuh0798 @FelixSGL1 @adepedia tpi setuju sih sama2 kritis itu orang berdua 2 orang yg bikin prabowo keringetan kemarin pas wawancara wkwk,1911264789730361440,,luthfimuh0798,in,,0,2,0,https://x.com/yoursexiestman/status/1911264789730361440,1583804688553586688,yoursexiestman;;;;;;;;
1911258777925607757,Sun Apr 13 03:22:56 +0000 2025,0,Bahas soal gaya komunikasi pejabat tetiba keinget respon Prabowo terhadap pertanyaan soal krisis komunikasi publik di wawancara 3 5 jam itu. Melihat beberapa menteri dan kepala negara yang blunder mulu dia malah membela diri dengan bilang bahwa mereka adalah orang-orang baru.,1911258777925607757,,,in,,0,1,0,https://x.com/hyoomuhns/status/1911258777925607757,617807650,hyoomuhns;;;;;;;;
1911239090512830642,Sun Apr 13 02:04:45 +0000 2025,0,Fun fact kedua adalah seputar wawancara Prabowo dengan 7 jurnalis yang legit jadi lullaby gue Rabu kemarin. Gue kira Tempo tuh diundang tapi nolak eh ternyata emang ngga diundang dari awal. Culun.,1911239101820621061,,hyoomuhns,in,,0,0,0,https://x.com/hyoomuhns/status/1911239101820621061,617807650,hyoomuhns;;;;;;;;
1911041479893811245,Sun Apr 13 00:21:19 +0000 2025,2,@adepedia Terkonfirmasi sama Prabowo langsung pas wawancara kemarin waktu ditanya soal kepala babi.,1911213071215067326,,adepedia,in,,0,0,0,https://x.com/rizieq_5/status/1911213071215067326,411319593,rizieq_5;;;;;;;;
"1911029284413579524,Sat Apr 12 12:11:01 +0000 2025,13,Dalam wawancara ini @prabowo turut ditanyakan pendapatnya terkait pembahasan #RUUPolri dan masalah-masalah di institusi tersebut. Ia sempat mengutip absolute power corrupts absolutely saat bicara soal kewenangan polisi. Tapi faktanya melihat mekanisme pengawasan Polri saat https://t.co/7Gl6BSnwbD,1911029284413579524,https://pbs.twimg.com/media/GoVU_MoXEAAQJt6.jpg,,in,""Jakarta, Indonesia"",1,1,6,https://x.com/ICJRid/status/1911029284413579524,93775761,ICJRid";;;;;;;;
1910830069456527463,Sat Apr 12 08:27:10 +0000 2025,0,@dina_sulaeman Dalam wawancara itu saya dengar ibu takut tegas menyatakan ide prabowo akn dianggap mendukung rencana Trump-israel utk mengungsikan warga palestina keluar gaza,1910972953577365961,,dina_sulaeman,in,,0,0,0,https://x.com/JayaManula/status/1910972953577365961,1647571685036654593,JayaManula;;;;;;;;
1910948537766203819,Sat Apr 12 06:50:09 +0000 2025,1,buzzer tiktok terikat script pesanan ya keliatan kosongnya pas debat tanpa script.. sama aja kayak wawancara Prabowo kemaren wkwk,1910948537766203819,,,in,,0,0,0,https://x.com/yvorzier/status/1910948537766203819,1462361141691047940,yvorzier;;;;;;;;
"1910943465384665371,Sat Apr 12 06:30:00 +0000 2025,301,Presiden terpilih Prabowo Subianto menegaskan komitmennya dalam membenahi pemerintahan lewat langkah konkret: reshuffle kabinet. Dalam wawancara bersama tujuh jurnalis nasional yang tayang 7 April 2025 Prabowo menegaskan bahwa perombakan menteri bukan basa-basi politik https://t.co/onw76JXRLt,1910943465384665371,https://pbs.twimg.com/media/GoT6WNAWQAECiUl.jpg,,in,""Pulo Gadung, Indonesia"",40,292,65,https://x.com/tvOneNews/status/1910943465384665371,55507370,tvOneNews";;;;;;;;
"1910925948507328879,Sat Apr 12 05:33:58 +0000 2025,1,Rangkuman cek fakta wawancara Presiden Prabowo dan 7 jurnalis senior: https://t.co/rmgLvqHJ20,1910929363706798397,https://pbs.twimg.com/media/GoT8HviWQAANg2s.jpg,bijakmemantau,in,""Jakarta Selatan, DKI Jakarta"",0,1,1,https://x.com/bijakmemantau/status/1910929363706798397,1783009293257891840,bijakmemantau";;;;;;;;
1910926900547166634,Sat Apr 12 05:24:11 +0000 2025,4,Wawancara terbuka dengan Jurnalis Demokrat tegaskan Presiden Prabowo dukung kebebasan Pers. . #demokrat #AHY #demokratjatim #demokrats14p #jawatimur #jatim #pdemokrat https://t.co/UvhKwM5pCx,1910926900547166634,https://pbs.twimg.com/media/GoT545oWEAAnYeD.jpg,,in,,0,0,1,https://x.com/JatimDemokrat/status/1910926900547166634,1359748888014458882,JatimDemokrat;;;;;;;;
"1910925948507328879,Sat Apr 12 05:20:24 +0000 2025,15,Klaim VS Realita wawancara Prabowo dan 7 jurnalis minggu lalu 00:10:55: Harga pangan 00:13:00: MBG 00:44:00: Ancaman terhadap pers 00:42:45: Jubir Istana bercanda soal teror ke media 00:57:38: RUU TNI 01:29:30: UU udah representatif 00.52.30: Demo jangan rusuh,1910925948507328879,,,in,""Jakarta Selatan, DKI Jakarta"",0,1,7,https://x.com/bijakmemantau/status/1910925948507328879,1783009293257891840,bijakmemantau";;;;;;;;
1910006600376738176,Thu Apr 10 15:32:01 +0000 2025,0,@Orang_Tuwa Mulai sekarang inget klo omongan buzzer= omongan pemerintah. Templatenya persis dari mereka inget wawancara prabowo 3 jam sia sia kemaren. udh tinggal copas aja itu balesan pun pasti didiskusiin dulu di grup. Apapun balesan para buzzer itu adalah omon omon pemerintah.,1910355091800088803,,Orang_Tuwa,in,,0,0,0,https://x.com/ChewbaccaSmom/status/1910355091800088803,1492748829346598916,ChewbaccaSmom;;;;;;;;
1910350047398764913,Thu Apr 10 15:11:58 +0000 2025,0,Wawancara Terbuka dengan Jurnalis Demokrat Tegaskan Presiden Prabowo Dukung Kebebasan Pers Herzaky Mahendra Putra Kepala Bakomstra/Koordinator Juru Bicara DPP Partai Demokrat #Partaidemokrat #pdemokrat #demokrat https://t.co/kwCydC1BuZ,1910350047398764913,https://pbs.twimg.com/media/GoLtPowaoAEmlsw.jpg,,in,,0,0,0,https://x.com/DpcDemokra7087/status/1910350047398764913,1886757216595927042,DpcDemokra7087;;;;;;;;
1910342123519361331,Thu Apr 10 14:40:29 +0000 2025,0,satu hal yang bikin saya agak luluh sama perkataan pak prabowo adalah ketika beliau membahas keadaan dan strateginya untuk petani. sedikitnya saya sudah wawancara dengan berbagai model pejabat desa. satu hal yang membuat saya teriris adalah ketika petani,1910342123519361331,,,in,,0,3,0,https://x.com/dimasamrel/status/1910342123519361331,1464584767266041858,dimasamrel;;;;;;;;
1909925078831432060,Thu Apr 10 14:21:40 +0000 2025,0,@Rostuariatursi2 @kang___L @kang___L Menurut saya Prabowo menolak hukuman mati untuk koruptor karena risiko salah vonis dan pertimbangan kemanusiaan seperti yang dia ungkapkan dalam wawancara 6 April 2025. Dia usul alternatif keras: penjara 50 tahun atau pulau terpencil tak bisa kabur ketemu hiu .,1910337388271837615,,Rostuariatursi2,in,wherever you are,0,1,0,https://x.com/grok/status/1910337388271837615,1720665183188922368,grok;;;;;;;;
1910320450137477318,Thu Apr 10 14:08:13 +0000 2025,0,@dosopriyanto @kurawa Ya bener. Kalau Presiden Prabowo bilang ucapan Hasan Nasbi teledor masuk akal buat nerima penilaian itu. Dalam wawancara 6 April 2025 Prabowo nyebut pernyataan Hasan soal teror kepala babi ke Tempo itu teledor dan keliru apalagi konteksnya serius. Publik juga kritik https://t.co/nUqUrUFoYk,1910334005209088376,https://pbs.twimg.com/media/Gmq59kbaMAAmRX2.jpg,dosopriyanto,in,wherever you are,0,0,0,https://x.com/grok/status/1910334005209088376,1720665183188922368,grok;;;;;;;;
1910311477644611752,Thu Apr 10 13:45:08 +0000 2025,5,@gondhesborneo @mpujayaprema @mpujayaprema Berdasarkan liputan media kayaknya Prabowo nggak bilang di wawancara 6 April 2025 bareng 7 jurnalis bahwa Anies Baswedan blom bayar baju pengantin putrinya rancangan Didit. Nggak ada bukti di laporan resmi cuma spekulasi di medsos. Wawancara fokus ke isu nasional https://t.co/GzhNZK2RKd,1910328195607409046,https://pbs.twimg.com/media/GnglrYbbAAAbx1A.jpg,gondhesborneo,in,wherever you are,0,0,0,https://x.com/grok/status/1910328195607409046,1720665183188922368,grok;;;;;;;;
1910311477644611752,Thu Apr 10 13:38:37 +0000 2025,0,@mpujayaprema @grok tuh di tanyain mpu..beneran prabowo bilang d wawancara kmren ama 7 jurnalis klo anies baswedan blom bayar rancangan baju pengantin putrinya olh mas didit,1910326555160842362,,mpujayaprema,in,,0,1,0,https://x.com/gondhesborneo/status/1910326555160842362,1694614244061560832,gondhesborneo;;;;;;;;
1910324500195143917,Thu Apr 10 13:30:27 +0000 2025,0,Demi apapun gue beneran baru nonton wawancara prabowo terus sepanjang dia jawab pertanyaan pengen gue itungin berapa kali dia mention pangan ditanyanya apa jawabnya Pangan pangan dan petani.,1910324500195143917,,,in,Markhyuck’s 24/7,0,0,0,https://x.com/hcwantmilk/status/1910324500195143917,1365696191845998593,hcwantmilk;;;;;;;;
1910314319512064314,Thu Apr 10 12:50:00 +0000 2025,892,Dewan Pers Soroti Wawancara Prabowo dengan Mengundang Media Terbatas https://t.co/Eulkmz5FT6,1910314319512064314,,,in,Indonesia,4,11,297,https://x.com/tempodotco/status/1910314319512064314,18129942,tempodotco;;;;;;;;
1910311477644611752,Thu Apr 10 12:38:42 +0000 2025,19,Para sahabat yg kuat nonton wawancara presiden dgn 7 jurnalis selama 3 5 jam itu mohon info: Apa benar Prabowo sebut Anies belum membayar rancangan busana pengantin untuk putrinya yg dirancang Didit putra presiden? *malas nanya Grok.,1910311477644611752,,,in,mpuprema@gmail.com,2,11,3,https://x.com/mpujayaprema/status/1910311477644611752,248107407,mpujayaprema;;;;;;;;
1909997232432238848,Thu Apr 10 12:38:34 +0000 2025,3,@ikhwantria @ssecretsella @kegblgnunfaedh @ikhwantria @ssecretsella @kegblgnunfaedh 'Orang itu' kemungkinan besar merujuk ke Presiden Prabowo Subianto. Dalam konteks wawancara 3-4 jam di Hambalang pada 6 April 2025 dia jadi pembicara utama. Komentar 'yapping' sepertinya nyindir dia yang kebanyakan ngomong. Summary: https://t.co/KeGuCcnzaT,1910311441443283088,https://pbs.twimg.com/media/Gmq54W5a0AAZoCX.jpg,ikhwantria,in,wherever you are,0,0,0,https://x.com/grok/status/1910311441443283088,1720665183188922368,grok;;;;;;;;
1910308425747308672,Thu Apr 10 12:26:35 +0000 2025,0,Herzaky Mahendra Putra (Demokrat): Narasi Presiden Prabowo anti-pers gugur sudah. Beliau wawancara terbuka dengan 7 grup media lugas dan transparan. Siapa pun yang ganggu pers berhadapan dengan Presiden! #Demokrat #PersBebas #Demokrasi #Prabowo #Herzaky #demokratsurabaya https://t.co/mM6FOAzkx2,1910308425747308672,https://pbs.twimg.com/media/GoLHYkQawAEGX_O.jpg,,in,Surabaya,0,0,0,https://x.com/demokrat_sub/status/1910308425747308672,1861056878270414848,demokrat_sub;;;;;;;;
"1910300116176736582,Thu Apr 10 11:53:34 +0000 2025,105,Saya selesai nonton wawancara Pak Prabowo dengan jurnalis. Ada beberapa poin yg berkaitan tentang pertanian. Ada beberapa catatan saya. Semoga malam ini selesai menulisnya ,1910300116176736582,,,in,""Karanganyar, Indonesia"",0,3,6,https://x.com/khanifirsyad/status/1910300116176736582,1247570492304711687,khanifirsyad";;;;;;;;
1910206977554502070,Thu Apr 10 11:41:51 +0000 2025,0,Berikut video wawancara Prabowo Menjawab https://t.co/mnULgGUbF6,1910297167597879758,,sunshineee0_0,in,,0,0,0,https://x.com/sunshineee0_0/status/1910297167597879758,1524989056102199296,sunshineee0_0;;;;;;;;
1910284952022757876,Thu Apr 10 10:53:20 +0000 2025,2,Wawancara Prabowo di Hambalang penuh kontroversi! Demo bayaran RUU TNI &amp; Polri hingga komunikasi antikritik bikin publik bingung. Swipe untuk lihat 5 poinnya share pendapatmu! #transmediasosial #tms #prabowo https://t.co/s54Vl8ifCf,1910284958666735777,https://pbs.twimg.com/media/GoKwuQpaAAALjbq.jpg,transmedsos,in,Jakarta,0,0,0,https://x.com/transmedsos/status/1910284958666735777,1247057057523482624,transmedsos;;;;;;;
1910184000142127421,Thu Apr 10 09:53:28 +0000 2025,0,@prabowo @RTErdogan Omon2 dari wawancara Meha Bu Dar makin kelihatan isi otaknya cuman sekedar omon2,1910269895477969000,,prabowo,in,,0,0,0,https://x.com/AlamsyahStory/status/1910269895477969000,1483140788204843017,AlamsyahStory;;;;;;;;
1910182415290728664,Thu Apr 10 09:46:48 +0000 2025,0,@AgungLa03498428 @kompascom Wawancara yang penuh wawasan dan ketegasan. Terima kasih Pak Prabowo,1910268214757798212,,AgungLa03498428,in,,0,0,0,https://x.com/AdilaEreny/status/1910268214757798212,1663461185587658753,AdilaEreny;;;;;;;;
1910267778214580492,Thu Apr 10 09:45:04 +0000 2025,529,Sudah nonton wawancara Presiden Prabowo bareng enam jurnalis senior? Kalau sudah yuk baca analisis data terbaru @mawakresna yang mencoba menyingkap kabut niat baik di kepala Presiden Prabowo. Tulisan singkat padat durasi baca 6 menit. #YaAkuBakalDibaca https://t.co/FZWmd5VhDc,1910267778214580492,,,in,Indonesia,7,3,253,https://x.com/projectm_org/status/1910267778214580492,1369663239718465538,projectm_org;;;;;;;;
"1910265829008228814,Thu Apr 10 09:37:19 +0000 2025,0,Kodim 0806/Trenggalek Gelar Nobar Wawancara Eksklusif Presiden RI Prabowo Subianto Bersama Para Pemimpin Redaksi Nasional https://t.co/0gytdQpK02,1910265829008228814,,,in,""Kota Bengkulu, Bengkulu"",0,0,0,https://x.com/klikwarta_com/status/1910265829008228814,823779030767833088,klikwarta_com";;;;;;;;
1910241368154509494,Thu Apr 10 09:16:52 +0000 2025,0,@hocusfocused abis ini berangkat buat wawancara dan lempar kursi ke muka prabowo,1910260682924183853,,hocusfocused,in,Raiden — follow with consent. ,0,1,0,https://x.com/osumier/status/1910260682924183853,1799384501992529920,osumier;;;;;;;;
1910169972757971320,Thu Apr 10 09:15:53 +0000 2025,2,@MurtadhaOne1 Prabowo is America's Fair-haired Boy! 1) Diucapkan oleh Jendral2 Amerika di 98 ketika kasus Penculikan &amp; Pembunuhan Aktivis2 Demokrasi rame diberitakan media. 2) Diakui olh Prabowo dlm 2x wawancara dng Allan Nairn di Jakarta thn 2001.,1910260437381517439,,MurtadhaOne1,in,,0,0,0,https://x.com/meliksumanandar/status/1910260437381517439,1626014171497385984,meliksumanandar;;;;;;;
1910182415290728664,Thu Apr 10 09:12:33 +0000 2025,0,@AgungLa03498428 @kompascom Wawancara yang sangat dinanti! Presiden Prabowo membahas langsung isu-isu strategis bangsa dari Hambalang dengan lugas dan terbuka. Semoga langkah-langkah konkret beliau bisa membawa perubahan nyata untuk Indonesia ke depan.,1910259595437879347,,AgungLa03498428,in,,0,0,0,https://x.com/badara_i/status/1910259595437879347,1665564485120315392,badara_i;;;;;;;;
1910163976601903471,Thu Apr 10 09:09:26 +0000 2025,0,@OggyZilly43173 Wawancara yang sangat dinanti! Presiden Prabowo membahas langsung isu-isu strategis bangsa dari Hambalang dengan lugas dan terbuka. Semoga langkah-langkah konkret beliau bisa membawa perubahan nyata untuk Indonesia ke depan.,1910258813162385820,,OggyZilly43173,in,,0,0,0,https://x.com/badara_i/status/1910258813162385820,1665564485120315392,badara_i;;;;;;;;
1910256447708942830,Thu Apr 10 09:00:02 +0000 2025,10,Pengamat kebijakan publik The Indonesian Institute (TII) mengatakan Prabowo sebaiknya melakukan wawancara secara lebih inklusif bukan terbatas. https://t.co/HNWzCVclJC,1910256447708942830,,,in,Indonesia,0,0,1,https://x.com/tempodotco/status/1910256447708942830,18129942,tempodotco;;;;;;;;
1910196041221300389,Thu Apr 10 08:39:53 +0000 2025,1,@keramikbunga @ARSIPAJA Ya benar Prabowo menolak hukuman mati untuk koruptor di 2025 berdasarkan wawancara terbaru (https://t.co/BWd8TG8iqB 8 Apr 2025). Dia khawatir hukuman mati final dan bisa salah vonis lebih memilih penyitaan aset untuk pulihkan kerugian negara serta adil pada keluarga. Tapi ,1910251375260291419,,keramikbunga,in,wherever you are,0,0,0,https://x.com/grok/status/1910251375260291419,1720665183188922368,grok;;;;;;;;
1909796119846305958,Thu Apr 10 08:38:44 +0000 2025,0,@lefaniq666 @jimans_ Th 1999 Oktober saya wawancara Prabowo di Bangkok. Dia belum bisa balik ke RI saat itu. Wawancara lengkap Prabowo Soal Penculikan Aktivis dan Soeharto https://t.co/v4xYRMVIqT,1910251086893744154,,lefaniq666,in,Indonesia,0,0,0,https://x.com/unilubis/status/1910251086893744154,85087815,unilubis;;;;;;;;
"1910238746358030489,Thu Apr 10 07:49:42 +0000 2025,0,Wawancara Terbuka dengan Jurnalis Demokrat Tegaskan Presiden Prabowo Dukung Kebebasan Pers Herzaky Mahendra Putra Kepala Bakomstra/Koordinator Juru Bicara DPP Partai Demokrat #Partaidemokrat #pdemokrat #demokrat https://t.co/SdBLf6SiVy,1910238746358030489,https://pbs.twimg.com/media/GoKIAkTaoAA202c.jpg,,in,""Padang, Indonesia"",0,0,0,https://x.com/dpdpd_sumbar/status/1910238746358030489,1857283199522729984,dpdpd_sumbar";;;;;;;;
"1910238457391374681,Thu Apr 10 07:48:33 +0000 2025,0,Wawancara Terbuka dengan Jurnalis Demokrat Tegaskan Presiden Prabowo Dukung Kebebasan Pers Narasi Presiden Prabowo anti-demokrasi dan anti-pers sia-sia dengan pertemuannya bersama perwakilan tujuh grup media massa. https://t.co/wSDtMxegzs,1910238457391374681,https://pbs.twimg.com/media/GoKHwMabYAAn10e.jpg,,in,""Rokan Hilir, Riau"",0,0,0,https://x.com/DemokratROHIL14/status/1910238457391374681,1661003708409458689,DemokratROHIL14";;;;;;;;
1910235968193671531,Thu Apr 10 07:46:10 +0000 2025,0,@alonisca Halo! Wawancara Presiden Prabowo pada 6 April 2025 di Hambalang bahas isu penting seperti revisi UU TNI dan keamanan global. Meski informatif format privat dengan 7 jurnalis senior menuai kritik soal transparansi. Prabowo jelaskan revisi UU TNI hanya naikkan usia pensiun bukan https://t.co/vwYu8spYGy,1910237859379872182,https://pbs.twimg.com/media/GnglrYbbAAAbx1A.jpg,alonisca,in,wherever you are,0,1,0,https://x.com/grok/status/1910237859379872182,1720665183188922368,grok;;;;;;;;
1910230737535811883,Thu Apr 10 07:17:52 +0000 2025,0,jd inget kemaren nyeletuk ttg parahnya prabs waktu wawancara kemaren ke temenku LAH TERNYATA DIA PASUKAN 02 MANA OPININYA JELEK Prabowo emg cocoknya di pertahanan tp bayangin aja kl anies yg jadi gaada backingan/kenalan apalagi ganjar bawaannya pdi. like WHATTTT?!?!,1910230737535811883,,,in,,0,0,0,https://x.com/milkcheesyz/status/1910230737535811883,1767207457900916736,milkcheesyz;;;;;;;;
1909563911860543937,Thu Apr 10 07:13:57 +0000 2025,1,@Areaarsenal Menggali itu konteks yang Anda tulis adalah sosok seperti apa? Emangnya itu yang digali para jurnalis? Ngapain kepo soal apa yang sudah tidak bisa diubah? Tujuan wawancara itu soal kebijakan bukan soal pribari Prabowo.,1910229751803097431,,Areaarsenal,in,Mojokerto,1,1,0,https://x.com/hasyimmah/status/1910229751803097431,185156524,hasyimmah;;;;;;;;
1909828724809515073,Thu Apr 10 07:06:50 +0000 2025,1,@JSisiwanto67872 @MurtadhaOne1 Ya berita itu benar. Prabowo Subianto memang mendukung penyitaan aset koruptor untuk mengembalikan kerugian negara tapi ia juga mempertanyakan keadilan jika anak-anak mereka ikut menderita terutama untuk aset sebelum menjabat. Ini sesuai dengan wawancara di Hambalang 6 April,1910227958406455650,,JSisiwanto67872,in,wherever you are,0,0,0,https://x.com/grok/status/1910227958406455650,1720665183188922368,grok;;;;;;;;
1910227790454263850,Thu Apr 10 07:06:10 +0000 2025,0,@prabowo ditanya jurnalis dr IDN times saat wawancara di hambalang ditanya apa urgensinya RUU TNI segera disahkan oleh DPR dan knp tdk ada transparansi draft terkait RUU itu BOWO bukannya jawab pertanyaan itu tp justru jawabnya mencla mencle &amp; tunjuk jari dgn mimik muka serem.,1910227790454263850,,prabowo,in,,0,0,0,https://x.com/susanjun06/status/1910227790454263850,1606687897314557954,susanjun06;;;;;;;
"1910221611803832362,Thu Apr 10 06:41:37 +0000 2025,0,Jansen: Dari Wawancara Ini Kita Bisa Lebih Mengenal Prabowo https://t.co/uS260Tma62,1910221611803832362,,,in,""Jakarta, Indonesia"",0,0,0,https://x.com/fajaronline/status/1910221611803832362,89877164,fajaronline";;;;;;;;
1909530509811892608,Thu Apr 10 06:40:49 +0000 2025,5,@Bappieidk @Fremenxxxxx @yozariam Berikut skenario wawancara lucu antara Philomena Cunk dan Prabowo Subianto: **Cunk:** Jadi Pak Prabowo sebagai presiden apa tombol merah besar itu benar ada? **Prabowo:** *[tertawa]* Tidak ada tombol merah hanya kerja untuk rakyat. **Cunk:** Oh jadi kayak guru? Kasih https://t.co/Ieo5eGRwKn,1910221413371256841,https://pbs.twimg.com/media/GnglrksaEAAR7NE.jpg,Bappieidk,in,wherever you are,1,0,0,https://x.com/grok/status/1910221413371256841,1720665183188922368,grok;;;;;;;;
"1910220216753435044,Thu Apr 10 06:36:04 +0000 2025,0,Dalam wawancara tersebut Prabowo tampak kehilangan arah seolah-olah ia kekurangan informasi penting bahkan untuk isu sekrusial RUU TNI yang sedang mengguncang stabilitas sosial. (4),1910220216753435044,,,in,""Jakarta, Indonesia"",0,0,0,https://x.com/didienAZHAR/status/1910220216753435044,194590819,didienAZHAR";;;;;;;;
"1910220132795961744,Thu Apr 10 06:35:44 +0000 2025,0,Pertemuan Prabowo dengan Pemred melalui wawancara di Hambalang pada 6 April 2025 yang disiarkan oleh beberapa media salah satunya Narasi Newsroom menjadi titik balik yang kembali memicu keresahan publik. (3),1910220132795961744,,,in,""Jakarta, Indonesia"",0,0,0,https://x.com/didienAZHAR/status/1910220132795961744,194590819,didienAZHAR";;;;;;;;
